ID,Age,Sex,Ethnicity,University_Degree,Flu_Vaccination_History,Living_Area,Before_Perception
3178,21,Female,White,Yes,Yes,Urban,4
3179,29,Female,Black,Yes,No,Rural,4
3180,46,Male,Others,No,Yes,Urban,2
3181,61,Male,Black,No,Yes,Urban,1
3182,33,Male,Others,No,No,Rural,5
3183,49,Male,White,Yes,No,Rural,4
3184,40,Female,White,No,No,Rural,3
3185,19,Female,Latino,No,Yes,Urban,4
3186,23,Male,White,No,Yes,Urban,2
3187,39,Male,Black,No,No,Urban,1
3188,47,Female,Black,No,Yes,Urban,2
3189,45,Male,Asian,Yes,Yes,Urban,5
3190,40,Male,White,No,Yes,Urban,5
3191,19,Female,White,No,No,Urban,2
3192,51,Male,Latino,Yes,Yes,Rural,3
3193,34,Male,Latino,No,Yes,Urban,3
3194,42,Female,Latino,No,No,Rural,2
3195,28,Male,White,No,No,Urban,1
3196,42,Male,White,No,Yes,Rural,5
3197,56,Female,White,No,Yes,Urban,2
3198,56,Male,Black,No,No,Urban,4
3199,36,Female,White,No,Yes,Urban,2
3200,19,Female,White,No,Yes,Urban,1
3201,60,Female,White,No,No,Urban,4
3202,48,Male,White,No,Yes,Urban,4
3203,18,Male,White,No,Yes,Urban,1
3204,57,Male,White,No,No,Urban,3
3205,28,Female,Latino,No,No,Urban,4
3206,43,Female,Asian,Yes,No,Urban,1
3207,30,Female,Latino,No,No,Urban,3
3208,46,Female,White,No,No,Urban,2
3209,41,Male,White,No,Yes,Urban,2
3210,64,Female,White,Yes,Yes,Urban,1
3211,56,Female,White,No,No,Rural,4
3212,30,Male,Asian,Yes,Yes,Rural,5
3213,36,Male,Asian,No,Yes,Urban,5
3214,47,Male,White,Yes,Yes,Urban,5
3215,55,Male,Black,No,Yes,Urban,1
3216,54,Female,White,No,No,Urban,2
3217,42,Male,White,No,No,Urban,3
3218,52,Female,Black,No,No,Urban,2
3219,63,Female,White,No,Yes,Urban,2
3220,35,Male,White,Yes,No,Urban,4
3221,34,Male,White,No,Yes,Urban,5
3222,60,Female,Asian,No,Yes,Urban,3
3223,62,Male,White,No,Yes,Urban,3
3224,31,Male,White,No,No,Urban,4
3225,32,Male,White,No,No,Urban,2
3226,30,Female,White,Yes,Yes,Urban,1
3227,59,Male,Black,No,Yes,Rural,5
3228,21,Female,White,No,Yes,Urban,5
3229,20,Male,White,No,Yes,Urban,2
3230,62,Male,White,No,No,Urban,5
3231,37,Male,White,Yes,Yes,Urban,4
3232,27,Male,White,No,Yes,Urban,1
3233,42,Female,White,No,No,Rural,2
3234,21,Female,White,Yes,No,Urban,3
3235,37,Male,Others,No,Yes,Urban,5
3236,40,Female,White,No,Yes,Urban,2
3237,21,Female,Black,Yes,No,Urban,1
3238,26,Female,White,No,No,Urban,5
3239,58,Female,White,No,No,Urban,5
3240,55,Female,Black,Yes,No,Urban,5
3241,46,Male,White,No,No,Urban,3
3242,42,Male,White,No,Yes,Rural,5
3243,52,Male,Black,No,No,Urban,2
3244,31,Female,White,No,Yes,Rural,5
3245,51,Male,Latino,No,No,Urban,4
3246,63,Male,White,No,Yes,Urban,1
3247,62,Female,Latino,No,No,Urban,5
3248,29,Male,Black,No,No,Urban,4
3249,43,Female,White,No,Yes,Urban,1
3250,32,Female,White,No,Yes,Urban,1
3251,19,Female,White,Yes,Yes,Urban,1
3252,24,Female,Latino,No,No,Rural,4
3253,43,Female,Latino,Yes,Yes,Urban,4
3254,38,Male,Latino,No,Yes,Urban,3
3255,21,Male,Latino,No,Yes,Rural,5
3256,45,Male,Latino,No,No,Urban,5
3257,53,Female,White,No,No,Urban,2
3258,43,Male,White,No,Yes,Rural,2
3259,46,Male,White,No,No,Urban,3
3260,39,Female,Black,No,No,Urban,1
3261,32,Male,White,No,Yes,Urban,1
3262,39,Female,Latino,No,Yes,Urban,2
3263,57,Male,Latino,No,Yes,Urban,3
3264,55,Female,Latino,No,Yes,Urban,5
3265,38,Female,Latino,No,Yes,Urban,1
3266,48,Female,Others,No,Yes,Urban,4
3267,24,Female,White,Yes,No,Rural,5
3268,62,Female,White,Yes,Yes,Urban,3
3269,20,Female,White,No,No,Urban,1
3270,49,Male,White,No,Yes,Urban,3
3271,21,Male,White,Yes,Yes,Rural,4
3272,45,Male,White,No,No,Urban,3
3273,26,Female,Latino,Yes,Yes,Urban,5
3274,23,Male,Latino,No,No,Urban,2
3275,21,Female,White,No,No,Urban,2
3276,57,Female,White,Yes,Yes,Urban,4
3277,62,Male,White,No,Yes,Rural,3
3278,47,Male,White,No,Yes,Urban,2
3279,38,Female,White,No,Yes,Urban,1
3280,57,Female,Black,Yes,Yes,Urban,2
3281,63,Female,Black,Yes,No,Urban,1
3282,58,Male,Latino,No,No,Urban,5
3283,25,Female,Latino,No,No,Urban,3
3284,49,Female,Latino,Yes,Yes,Urban,5
3285,31,Female,White,Yes,No,Urban,5
3286,25,Male,White,Yes,Yes,Urban,4
3287,52,Male,Latino,No,Yes,Urban,3
3288,37,Male,White,No,Yes,Urban,2
3289,19,Male,Asian,No,No,Urban,4
3290,22,Male,Latino,No,Yes,Urban,2
3291,33,Female,White,No,Yes,Urban,3
3292,23,Male,White,Yes,No,Urban,1
3293,29,Female,White,Yes,Yes,Urban,4
3294,39,Male,White,No,Yes,Urban,1
3295,31,Male,White,Yes,Yes,Urban,3
3296,64,Male,Latino,No,Yes,Urban,2
3297,29,Female,White,No,Yes,Urban,3
3298,19,Female,White,No,Yes,Urban,1
3299,63,Female,Black,No,No,Rural,4
3300,35,Female,White,Yes,Yes,Rural,4
3301,43,Female,White,No,Yes,Urban,4
3302,47,Female,Black,No,Yes,Urban,4
3303,32,Female,White,Yes,Yes,Urban,5
3304,54,Female,Latino,Yes,No,Urban,1
3305,27,Female,White,Yes,No,Urban,5
3306,33,Male,White,Yes,Yes,Urban,2
3307,63,Female,Black,No,Yes,Urban,5
3308,51,Female,White,No,No,Urban,1
3309,42,Male,White,Yes,No,Urban,3
3310,27,Female,White,No,Yes,Rural,2
3311,29,Male,Latino,No,No,Urban,3
3312,39,Female,Latino,Yes,Yes,Urban,1
3313,58,Male,White,No,No,Urban,1
3314,44,Male,White,No,Yes,Urban,5
3315,59,Male,White,Yes,Yes,Urban,3
3316,26,Female,Black,No,Yes,Urban,3
3317,51,Male,White,No,No,Rural,4
3318,19,Male,Black,No,Yes,Urban,5
3319,59,Female,White,Yes,No,Urban,2
3320,52,Female,White,Yes,No,Urban,2
3321,47,Male,White,No,No,Urban,5
3322,20,Female,Latino,Yes,No,Rural,4
3323,23,Female,Latino,Yes,No,Urban,3
3324,60,Female,White,Yes,Yes,Urban,1
3325,28,Female,White,No,No,Urban,2
3326,35,Female,White,Yes,No,Urban,2
3327,27,Female,Latino,No,Yes,Urban,3
3328,46,Male,White,No,No,Urban,4
3329,37,Female,Black,No,Yes,Rural,5
3330,24,Male,White,No,Yes,Urban,5
3331,41,Male,White,Yes,Yes,Urban,5
3332,42,Female,White,Yes,No,Urban,4
3333,28,Female,White,Yes,No,Urban,1
3334,33,Male,White,No,Yes,Urban,5
3335,56,Male,White,No,Yes,Urban,3
3336,18,Female,Latino,No,No,Rural,4
3337,27,Female,Black,Yes,Yes,Urban,2
3338,60,Female,Latino,No,No,Rural,2
3339,27,Female,White,No,Yes,Urban,3
3340,28,Female,White,No,No,Urban,3
3341,25,Female,Black,No,No,Urban,3
3342,44,Male,White,Yes,No,Urban,2
3343,61,Female,White,Yes,Yes,Urban,5
3344,36,Female,Latino,Yes,No,Urban,3
3345,49,Male,Latino,No,No,Urban,1
3346,28,Female,Latino,No,No,Urban,1
3347,43,Male,Asian,No,No,Urban,4
3348,53,Male,White,No,No,Urban,1
3349,51,Male,White,Yes,No,Urban,4
3350,36,Female,Black,Yes,Yes,Urban,3
3351,22,Female,White,No,No,Urban,3
3352,33,Female,White,Yes,No,Rural,4
3353,20,Female,White,No,No,Urban,1
3354,41,Female,White,No,No,Urban,4
3355,48,Female,White,Yes,No,Urban,3
3356,57,Male,Asian,No,Yes,Rural,5
3357,20,Female,White,No,No,Rural,2
3358,40,Female,White,No,Yes,Urban,2
3359,20,Female,White,No,Yes,Urban,2
3360,44,Female,White,No,Yes,Urban,3
3361,46,Female,White,Yes,Yes,Rural,3
3362,46,Female,Latino,No,No,Urban,4
3363,25,Female,White,No,No,Urban,5
3364,27,Female,Latino,No,No,Urban,2
3365,38,Female,White,No,No,Urban,3
3366,64,Male,Asian,Yes,Yes,Urban,1
3367,31,Male,White,Yes,No,Urban,2
3368,42,Female,White,No,Yes,Urban,2
3369,18,Male,White,No,No,Urban,2
3370,23,Female,White,No,No,Urban,1
3371,55,Female,White,No,Yes,Urban,3
3372,24,Female,Others,No,No,Rural,1
3373,33,Female,White,No,No,Urban,1
3374,43,Male,Others,No,Yes,Urban,1
3375,54,Female,White,No,No,Urban,1
3376,55,Male,White,No,No,Urban,3
3377,39,Female,Asian,No,Yes,Urban,3
3378,25,Female,Black,Yes,No,Urban,5
3379,57,Female,White,Yes,No,Urban,1
3380,47,Female,Asian,No,Yes,Rural,1
3381,45,Male,Latino,No,No,Rural,2
3382,31,Male,White,Yes,Yes,Urban,1
3383,40,Male,White,No,No,Urban,3
3384,23,Female,Black,Yes,Yes,Urban,1
3385,20,Male,White,No,No,Rural,2
3386,18,Male,Black,Yes,No,Urban,1
3387,46,Female,Black,Yes,No,Urban,3
3388,34,Male,White,Yes,No,Urban,2
3389,63,Male,White,Yes,Yes,Rural,1
3390,55,Female,White,No,Yes,Rural,5
3391,51,Male,Others,No,No,Urban,3
3392,23,Female,White,No,No,Urban,5
3393,28,Female,Latino,No,No,Urban,4
3394,36,Male,White,No,Yes,Urban,4
3395,20,Female,White,No,No,Urban,2
3396,58,Male,White,No,Yes,Urban,3
3397,30,Female,White,No,Yes,Urban,2
3398,60,Male,Latino,No,No,Urban,5
3399,20,Male,White,No,No,Urban,2
3400,54,Female,Black,No,No,Urban,5
3401,50,Male,White,No,No,Urban,5
3402,26,Female,White,No,Yes,Urban,4
3403,33,Female,White,No,No,Urban,2
3404,59,Male,White,No,Yes,Urban,2
3405,47,Male,Black,No,Yes,Rural,5
3406,29,Male,White,Yes,Yes,Rural,3
3407,40,Male,White,Yes,No,Urban,2
3408,53,Female,White,No,Yes,Urban,4
3409,53,Male,White,No,Yes,Urban,5
3410,36,Female,Asian,Yes,No,Rural,1
3411,25,Female,Latino,Yes,No,Urban,3
3412,39,Male,Latino,Yes,Yes,Urban,4
3413,52,Female,White,No,No,Urban,2
3414,34,Female,Black,Yes,Yes,Urban,1
3415,30,Female,Asian,No,No,Urban,1
3416,48,Male,White,Yes,Yes,Urban,1
3417,24,Male,Others,Yes,No,Urban,3
3418,30,Female,Asian,No,No,Urban,5
3419,24,Female,White,No,Yes,Urban,1
3420,57,Male,White,No,No,Rural,1
3421,31,Female,White,No,Yes,Urban,4
3422,42,Female,Latino,No,No,Urban,5
3423,33,Female,White,No,No,Urban,1
3424,29,Male,White,No,Yes,Urban,5
3425,64,Female,Latino,No,No,Urban,1
3426,59,Female,Black,Yes,Yes,Urban,5
3427,51,Male,White,No,Yes,Urban,1
3428,32,Male,Black,No,Yes,Urban,1
3429,53,Male,White,No,No,Urban,3
3430,21,Female,White,Yes,No,Urban,2
3431,30,Female,Black,No,Yes,Urban,4
3432,41,Male,Black,No,No,Rural,5
3433,56,Female,White,No,Yes,Urban,1
3434,18,Female,White,No,Yes,Urban,4
3435,39,Female,White,No,No,Urban,5
3436,18,Male,Black,No,No,Urban,5
3437,51,Female,White,No,No,Urban,5
3438,31,Female,White,Yes,Yes,Urban,3
3439,23,Female,Black,No,No,Urban,3
3440,50,Female,White,Yes,Yes,Urban,3
3441,47,Male,Black,Yes,No,Urban,2
3442,39,Female,White,No,Yes,Urban,2
3443,62,Female,White,Yes,No,Urban,5
3444,26,Female,Latino,Yes,Yes,Rural,2
3445,18,Male,White,Yes,Yes,Urban,4
3446,46,Male,White,No,No,Urban,4
3447,26,Female,Latino,Yes,Yes,Urban,4
3448,40,Female,White,No,Yes,Rural,4
3449,38,Female,White,No,Yes,Urban,4
3450,40,Female,Latino,No,No,Urban,5
3451,23,Female,White,No,No,Urban,3
3452,33,Male,Black,No,Yes,Urban,3
3453,57,Male,White,Yes,Yes,Rural,3
3454,57,Male,Latino,No,Yes,Rural,2
3455,63,Male,White,Yes,Yes,Urban,5
3456,32,Male,White,Yes,Yes,Urban,4
3457,28,Male,White,No,No,Urban,3
3458,30,Male,White,Yes,No,Rural,3
3459,57,Male,White,No,No,Urban,3
3460,48,Female,Latino,Yes,Yes,Urban,3
3461,23,Female,Latino,Yes,No,Urban,2
3462,51,Male,White,No,No,Urban,4
3463,47,Female,Black,Yes,Yes,Urban,1
3464,62,Male,White,No,No,Urban,5
3465,29,Female,Black,No,No,Urban,2
3466,28,Male,Latino,No,No,Urban,3
3467,23,Female,White,No,No,Urban,3
3468,27,Female,Black,No,No,Urban,5
3469,19,Female,Latino,Yes,Yes,Urban,4
3470,56,Male,White,No,Yes,Urban,2
3471,50,Male,White,No,No,Urban,4
3472,60,Female,White,Yes,No,Urban,1
3473,25,Male,White,No,Yes,Urban,5
3474,62,Male,Black,No,No,Urban,4
3475,51,Female,White,No,Yes,Urban,5
3476,32,Male,White,No,Yes,Urban,3
3477,58,Male,White,No,No,Rural,4
3478,48,Female,White,No,No,Urban,1
3479,29,Female,White,No,Yes,Rural,4
3480,51,Female,White,Yes,Yes,Urban,2
3481,22,Male,White,Yes,Yes,Urban,3
3482,60,Female,Latino,No,Yes,Urban,4
3483,44,Male,Latino,Yes,No,Urban,4
3484,56,Female,Latino,No,No,Urban,4
3485,20,Female,Black,No,No,Urban,1
3486,34,Male,Black,No,No,Urban,5
3487,38,Female,Latino,No,No,Urban,3
3488,22,Female,White,No,Yes,Urban,1
3489,24,Male,White,No,No,Urban,2
3490,23,Female,Latino,No,No,Urban,2
3491,61,Male,White,Yes,No,Urban,4
3492,48,Female,Latino,Yes,No,Rural,4
3493,56,Female,White,No,No,Urban,3
3494,35,Female,Latino,Yes,No,Rural,1
3495,42,Male,Others,No,No,Rural,4
3496,37,Male,White,No,Yes,Urban,2
3497,52,Male,White,No,Yes,Rural,3
3498,28,Male,Asian,No,Yes,Urban,3
3499,64,Male,Others,Yes,No,Urban,1
3500,36,Female,White,Yes,No,Urban,3
3501,63,Male,Latino,No,No,Rural,1
3502,36,Male,Latino,Yes,Yes,Rural,4
3503,18,Male,White,No,No,Urban,5
3504,38,Male,Black,Yes,Yes,Rural,2
3505,40,Female,Black,No,No,Urban,5
3506,53,Female,Latino,No,Yes,Urban,5
3507,35,Male,Black,Yes,No,Urban,3
3508,57,Male,White,No,Yes,Urban,2
3509,25,Female,Latino,No,No,Urban,2
3510,18,Female,White,No,Yes,Urban,5
3511,28,Female,White,No,No,Rural,2
3512,54,Male,White,Yes,Yes,Urban,5
3513,35,Male,White,No,No,Urban,2
3514,26,Female,Black,No,Yes,Urban,5
3515,51,Male,White,Yes,No,Urban,1
3516,56,Male,Asian,No,No,Urban,5
3517,51,Female,Asian,Yes,Yes,Urban,1
3518,50,Male,Black,Yes,No,Urban,5
3519,28,Female,Black,No,Yes,Urban,3
3520,30,Female,White,No,No,Urban,3
3521,18,Male,Black,No,No,Urban,4
3522,58,Female,White,Yes,No,Rural,2
3523,35,Female,White,No,Yes,Urban,1
3524,32,Male,White,No,No,Rural,1
3525,46,Female,White,Yes,No,Urban,1
3526,58,Male,White,Yes,No,Urban,1
3527,23,Male,White,No,Yes,Urban,3
3528,42,Female,Latino,Yes,No,Rural,1
3529,40,Male,Black,No,No,Rural,5
3530,52,Male,Black,Yes,No,Rural,2
3531,47,Male,White,No,No,Urban,3
3532,37,Female,Latino,No,Yes,Urban,3
3533,59,Female,White,No,No,Urban,5
3534,26,Male,White,No,Yes,Urban,3
3535,36,Male,White,No,Yes,Urban,1
3536,34,Male,White,No,Yes,Rural,3
3537,30,Male,Black,Yes,Yes,Urban,3
3538,43,Male,Asian,No,No,Urban,3
3539,52,Female,White,No,No,Urban,4
3540,38,Male,Latino,Yes,Yes,Rural,4
3541,26,Male,White,No,No,Rural,5
3542,52,Female,Black,No,Yes,Rural,2
3543,61,Female,Latino,Yes,Yes,Urban,2
3544,52,Male,Latino,No,Yes,Urban,2
3545,37,Female,White,No,Yes,Rural,3
3546,24,Male,Latino,No,Yes,Rural,1
3547,64,Male,White,Yes,No,Rural,1
3548,21,Male,White,Yes,Yes,Urban,3
3549,58,Male,Latino,No,Yes,Urban,3
3550,40,Male,Latino,No,Yes,Urban,3
3551,27,Male,White,Yes,Yes,Urban,4
3552,58,Male,White,No,Yes,Urban,2
3553,53,Female,Black,Yes,No,Urban,4
3554,28,Female,Latino,No,Yes,Rural,4
3555,49,Male,White,No,No,Rural,5
3556,49,Male,Latino,No,Yes,Urban,5
3557,49,Female,White,No,Yes,Urban,2
3558,54,Male,White,No,No,Urban,5
3559,52,Female,White,Yes,No,Urban,1
3560,29,Female,White,No,Yes,Urban,3
3561,23,Female,Black,No,Yes,Rural,4
3562,33,Female,White,No,Yes,Urban,2
3563,36,Male,White,No,No,Urban,5
3564,58,Female,White,No,Yes,Urban,2
3565,56,Female,White,No,No,Urban,2
3566,57,Female,Latino,No,No,Rural,1
3567,53,Female,Others,No,No,Rural,1
3568,26,Female,White,No,No,Urban,3
3569,57,Female,White,No,No,Urban,3
3570,40,Female,White,No,No,Urban,3
3571,54,Male,White,Yes,Yes,Urban,2
3572,63,Female,Latino,No,No,Urban,1
3573,64,Female,White,Yes,Yes,Urban,4
3574,41,Male,Asian,No,No,Rural,4
3575,46,Female,White,Yes,No,Rural,5
3576,37,Female,White,No,No,Rural,4
3577,61,Female,White,No,Yes,Urban,1
3578,26,Male,White,No,No,Urban,5
3579,34,Male,White,No,Yes,Urban,1
3580,47,Female,Asian,No,No,Urban,1
3581,38,Male,Latino,Yes,Yes,Urban,4
3582,23,Female,White,No,No,Urban,2
3583,27,Female,Black,Yes,Yes,Urban,3
3584,30,Female,White,No,No,Urban,5
3585,30,Female,White,No,Yes,Urban,1
3586,54,Male,Asian,No,Yes,Urban,4
3587,30,Female,White,Yes,Yes,Urban,4
3588,28,Male,Black,Yes,Yes,Rural,5
3589,29,Female,White,Yes,Yes,Urban,5
3590,61,Female,White,Yes,No,Rural,5
3591,30,Male,Latino,No,No,Rural,4
3592,35,Female,White,No,Yes,Urban,3
3593,24,Female,Latino,No,Yes,Urban,5
3594,30,Female,White,No,Yes,Rural,3
3595,56,Male,White,Yes,Yes,Rural,5
3596,53,Female,Others,No,No,Urban,4
3597,25,Male,Latino,No,Yes,Urban,1
3598,27,Female,Latino,No,No,Urban,1
3599,25,Male,White,No,Yes,Urban,2
3600,55,Female,White,Yes,Yes,Urban,5
3601,26,Male,White,No,No,Urban,5
3602,42,Male,White,No,No,Urban,4
3603,50,Female,White,No,No,Urban,4
3604,29,Female,Asian,No,Yes,Urban,2
3605,35,Female,Latino,No,No,Urban,5
3606,39,Female,White,No,No,Urban,3
3607,56,Male,White,No,No,Urban,3
3608,55,Female,Latino,No,No,Urban,1
3609,25,Male,White,No,No,Urban,1
3610,18,Male,White,Yes,No,Rural,2
3611,26,Male,White,No,Yes,Rural,1
3612,21,Male,Black,Yes,No,Urban,1
3613,37,Male,White,No,No,Rural,1
3614,58,Female,White,No,Yes,Urban,3
3615,27,Female,White,No,Yes,Urban,2
3616,29,Female,White,No,No,Rural,4
3617,45,Female,Black,No,No,Urban,2
3618,44,Male,Latino,No,Yes,Urban,2
3619,39,Male,White,No,Yes,Urban,4
3620,51,Male,White,No,Yes,Urban,5
3621,58,Male,Black,No,No,Urban,2
3622,45,Male,Black,Yes,Yes,Urban,3
3623,60,Male,White,No,No,Rural,4
3624,29,Male,Latino,No,No,Urban,2
3625,30,Male,White,No,Yes,Rural,1
3626,49,Male,White,No,Yes,Urban,1
3627,47,Female,Asian,No,No,Urban,3
3628,47,Female,White,Yes,No,Urban,1
3629,60,Male,Asian,No,Yes,Rural,3
3630,39,Male,Latino,Yes,Yes,Urban,3
3631,52,Female,Black,No,No,Urban,1
3632,54,Male,Latino,No,No,Urban,5
3633,52,Male,Latino,Yes,No,Rural,1
3634,61,Female,White,Yes,Yes,Urban,5
3635,62,Male,White,No,Yes,Rural,1
3636,57,Male,White,Yes,Yes,Urban,1
3637,36,Female,Black,No,Yes,Urban,4
3638,30,Female,Latino,No,No,Urban,5
3639,34,Female,White,No,No,Rural,1
3640,20,Male,White,Yes,Yes,Urban,2
3641,37,Male,White,No,No,Urban,4
3642,18,Male,Black,No,No,Urban,2
3643,63,Male,White,No,Yes,Urban,4
3644,43,Female,White,Yes,Yes,Rural,3
3645,44,Male,Black,No,No,Urban,3
3646,58,Male,White,No,No,Urban,2
3647,19,Female,White,No,Yes,Rural,4
3648,40,Female,White,Yes,Yes,Urban,4
3649,35,Female,Black,No,Yes,Urban,4
3650,57,Male,White,No,No,Urban,4
3651,36,Male,Latino,No,Yes,Rural,5
3652,39,Male,Others,No,No,Urban,4
3653,64,Female,White,No,Yes,Urban,5
3654,22,Female,White,Yes,Yes,Urban,4
3655,40,Female,White,No,Yes,Rural,2
3656,61,Male,Black,Yes,Yes,Urban,1
3657,48,Female,White,No,No,Urban,2
3658,32,Male,White,Yes,No,Urban,5
3659,45,Male,Black,Yes,No,Urban,3
3660,42,Female,Black,No,No,Rural,2
3661,47,Female,White,Yes,No,Urban,1
3662,22,Male,White,No,No,Urban,1
3663,29,Male,Asian,Yes,Yes,Urban,5
3664,60,Female,White,No,Yes,Urban,4
3665,64,Male,Latino,No,No,Urban,4
3666,43,Male,White,No,Yes,Urban,1
3667,57,Female,White,No,Yes,Urban,1
3668,60,Male,White,Yes,Yes,Urban,1
3669,43,Female,White,No,No,Urban,4
3670,53,Female,White,No,Yes,Urban,5
3671,25,Male,White,Yes,Yes,Urban,1
3672,41,Male,White,No,No,Urban,3
3673,34,Male,White,No,No,Urban,1
3674,59,Male,White,Yes,No,Rural,1
3675,57,Female,White,No,No,Urban,5
3676,53,Male,Black,No,Yes,Urban,1
3677,52,Female,White,No,Yes,Urban,5
3678,40,Male,White,No,No,Urban,2
3679,42,Male,White,No,Yes,Urban,3
3680,29,Male,White,Yes,No,Rural,4
3681,20,Female,White,No,Yes,Urban,3
3682,56,Female,White,No,Yes,Urban,2
3683,27,Male,Latino,Yes,Yes,Urban,4
3684,50,Male,Asian,No,Yes,Urban,4
3685,47,Female,White,No,No,Urban,2
3686,45,Female,White,No,Yes,Urban,2
3687,52,Male,Latino,No,No,Urban,4
3688,35,Male,White,Yes,Yes,Urban,3
3689,26,Male,Black,No,Yes,Urban,3
3690,30,Female,White,No,No,Urban,2
3691,36,Female,White,No,Yes,Urban,5
3692,31,Female,White,No,No,Urban,3
3693,46,Female,White,No,Yes,Urban,2
3694,49,Male,White,No,Yes,Urban,2
3695,64,Female,White,No,No,Rural,2
3696,42,Female,White,No,No,Rural,4
3697,41,Male,White,No,Yes,Urban,4
3698,58,Female,Black,No,No,Urban,3
3699,58,Male,Latino,No,Yes,Urban,1
3700,52,Female,Latino,Yes,Yes,Urban,4
3701,42,Female,Latino,Yes,Yes,Urban,1
3702,61,Male,White,Yes,No,Urban,3
3703,34,Male,White,No,No,Rural,3
3704,21,Female,White,Yes,No,Urban,1
3705,29,Female,Black,No,No,Rural,3
3706,59,Female,White,Yes,Yes,Urban,4
3707,50,Male,White,No,No,Urban,3
3708,37,Male,White,No,Yes,Rural,4
3709,49,Male,White,No,Yes,Urban,4
3710,25,Female,White,No,Yes,Urban,1
3711,43,Female,White,No,No,Urban,5
3712,39,Female,White,Yes,Yes,Rural,1
3713,60,Female,White,Yes,No,Urban,4
3714,53,Female,White,Yes,No,Rural,4
3715,39,Female,White,No,Yes,Urban,4
3716,18,Male,White,Yes,Yes,Urban,3
3717,38,Female,White,No,Yes,Urban,2
3718,59,Male,Black,No,No,Urban,5
3719,64,Male,Latino,No,Yes,Urban,3
3720,42,Male,White,No,No,Urban,5
3721,19,Male,White,Yes,No,Urban,3
3722,51,Male,White,No,No,Urban,1
3723,57,Male,White,No,No,Urban,2
3724,55,Male,Asian,Yes,No,Urban,2
3725,45,Male,White,No,No,Rural,4
3726,41,Female,White,No,No,Urban,5
3727,64,Female,Black,No,Yes,Rural,1
3728,50,Male,White,No,No,Urban,1
3729,20,Female,Latino,No,Yes,Urban,3
3730,47,Male,White,No,No,Urban,4
3731,24,Male,Latino,No,Yes,Rural,3
3732,56,Female,White,No,No,Urban,2
3733,62,Male,White,Yes,No,Urban,1
3734,19,Male,White,Yes,Yes,Urban,2
3735,52,Male,White,Yes,No,Urban,4
3736,49,Female,Black,No,Yes,Urban,5
3737,40,Male,White,Yes,Yes,Urban,4
3738,41,Female,White,No,Yes,Rural,2
3739,41,Female,White,No,No,Rural,1
3740,61,Female,Black,No,Yes,Urban,2
3741,35,Female,White,No,Yes,Urban,4
3742,23,Male,White,No,Yes,Urban,2
3743,54,Male,White,No,No,Urban,3
3744,51,Female,White,No,No,Urban,3
3745,59,Female,White,No,Yes,Rural,3
3746,53,Male,White,No,No,Urban,4
3747,26,Female,Black,Yes,Yes,Urban,2
3748,45,Male,Latino,Yes,No,Urban,2
3749,26,Male,Asian,No,Yes,Urban,2
3750,29,Male,Latino,No,No,Urban,2
3751,26,Female,White,No,Yes,Urban,2
3752,61,Female,Asian,Yes,No,Rural,1
3753,55,Female,Latino,No,No,Urban,4
3754,41,Female,White,No,No,Urban,3
3755,52,Female,White,No,Yes,Urban,3
3756,36,Female,White,No,No,Urban,1
3757,48,Male,Latino,Yes,No,Rural,4
3758,58,Male,Latino,Yes,Yes,Urban,4
3759,36,Female,Latino,No,No,Urban,3
3760,21,Female,White,No,Yes,Urban,1
3761,64,Male,Asian,No,Yes,Urban,3
3762,26,Male,White,No,Yes,Rural,2
3763,36,Male,White,No,No,Urban,4
3764,50,Female,White,No,Yes,Urban,1
3765,35,Male,White,No,No,Urban,1
3766,43,Male,White,No,Yes,Urban,1
3767,56,Female,White,No,No,Urban,4
3768,50,Male,White,No,Yes,Urban,4
3769,31,Male,White,No,Yes,Urban,4
3770,51,Female,White,No,No,Urban,1
3771,40,Male,White,Yes,Yes,Urban,4
3772,49,Female,Asian,No,Yes,Rural,3
3773,24,Male,Latino,No,No,Urban,4
3774,56,Female,White,Yes,No,Urban,5
3775,29,Female,White,Yes,No,Urban,3
3776,23,Female,White,Yes,Yes,Urban,4
3777,22,Female,White,No,Yes,Urban,4
3778,20,Male,White,No,No,Urban,4
3779,25,Female,White,Yes,No,Urban,4
3780,56,Female,Latino,No,No,Urban,3
3781,19,Male,White,Yes,No,Urban,1
3782,54,Male,White,Yes,No,Rural,2
3783,35,Female,Latino,Yes,No,Urban,4
3784,24,Male,White,No,Yes,Urban,1
3785,47,Male,White,No,Yes,Rural,1
3786,59,Male,White,No,No,Urban,3
3787,49,Male,White,No,No,Urban,2
3788,19,Male,Latino,No,Yes,Urban,5
3789,18,Male,White,No,Yes,Urban,5
3790,32,Male,White,Yes,No,Urban,2
3791,39,Male,Latino,No,Yes,Urban,4
3792,56,Female,White,No,Yes,Urban,3
3793,51,Female,Asian,No,Yes,Urban,4
3794,44,Male,Latino,Yes,Yes,Rural,4
3795,38,Male,White,No,No,Rural,4
3796,37,Female,White,No,Yes,Rural,2
3797,21,Female,White,No,Yes,Rural,2
3798,35,Male,Latino,Yes,Yes,Rural,5
3799,51,Female,White,Yes,Yes,Urban,5
3800,26,Male,Black,Yes,No,Urban,3
3801,58,Female,Latino,No,No,Urban,1
3802,54,Female,Asian,No,No,Urban,4
3803,57,Male,Black,No,Yes,Urban,5
3804,54,Female,Latino,Yes,No,Rural,3
3805,58,Female,Black,No,Yes,Urban,4
